1391: 249,78,249,60,288,60,288,78,0.819
1391: 341,92,314,92,314,79,341,79,0.814
1391: 348,161,308,161,308,142,348,142,0.74
1391: 243,78,203,78,203,61,243,61,0.624
1392: 313,249,313,199,417,199,417,249,0.864
1392: 288,377,288,288,645,288,645,377,0.698
1392: 672,257,466,257,466,188,672,188,0.668
1392: 257,160,257,30,707,30,707,160,0.658
1393: 514,136,459,136,459,124,514,124,0.925
1393: 159,351,159,240,176,240,176,351,0.923
1393: 535,137,535,112,590,112,590,137,0.918
1393: 338,138,270,138,270,116,338,116,0.909
1393: 255,354,210,354,210,332,255,332,0.887
1393: 496,225,461,225,461,206,496,206,0.879
1393: 253,142,202,142,202,130,253,130,0.863
1393: 591,185,535,185,535,161,591,161,0.856
1393: 336,218,272,218,272,201,336,201,0.794
1393: 211,320,211,299,258,299,258,320,0.754
1393: 203,353,181,353,181,240,203,240,0.735
1393: 206,261,159,261,159,237,206,237,0.712
1393: 203,354,158,354,158,331,203,331,0.704
1393: 512,181,459,181,459,167,512,167,0.641
1393: 253,189,202,189,202,176,253,176,0.599
1394: 395,222,220,222,220,178,395,178,0.882
1394: 555,317,555,269,719,269,719,317,0.848
1394: 552,241,552,166,729,166,729,241,0.816
1394: 254,335,254,287,369,287,369,335,0.712
1395: 279,63,229,63,229,39,279,39,0.905
1395: 214,180,214,123,382,123,382,180,0.775
1395: 78,231,78,201,129,201,129,231,0.752
1395: 45,177,45,121,162,121,162,177,0.554
1396: 110,253,110,233,147,233,147,253,0.956
1396: 354,260,320,260,320,242,354,242,0.951
1396: 171,225,145,225,145,212,171,212,0.867
1396: 202,254,165,254,165,237,202,237,0.867
1396: 535,371,462,371,462,344,535,344,0.866
1396: 249,258,249,240,303,240,303,258,0.864
1396: 570,323,459,323,459,297,570,297,0.835
1396: 290,230,255,230,255,214,290,214,0.781
1396: 334,196,320,196,320,187,334,187,0.727
1396: 347,232,313,232,313,217,347,217,0.526
1397: 329,276,296,276,296,258,329,258,0.969
1397: 287,276,231,276,231,257,287,257,0.931
1397: 278,319,247,319,247,299,278,299,0.929
1397: 291,247,268,247,268,235,291,235,0.719
1398: 138,461,116,461,116,444,138,444,0.933
1398: 141,495,141,473,176,473,176,495,0.929
1398: 338,545,294,545,294,521,338,521,0.926
1398: 129,494,72,494,72,470,129,470,0.915
1398: 355,464,322,464,322,448,355,448,0.868
1398: 315,497,315,475,412,475,412,497,0.73
1398: 381,416,355,416,355,404,381,404,0.693
1399: 324,412,195,412,195,360,324,360,0.914
1399: 53,404,53,359,112,359,112,404,0.889
1399: 367,553,367,486,510,486,510,553,0.873
1399: 512,271,373,271,373,203,512,203,0.87
1399: 121,259,47,259,47,219,121,219,0.868
1399: 103,539,60,539,60,499,103,499,0.855
1399: 54,123,54,79,110,79,110,123,0.84
1399: 147,123,147,67,325,67,325,123,0.837
1399: 406,135,406,72,512,72,512,135,0.818
1399: 325,264,148,264,148,208,325,208,0.804
1399: 150,549,150,493,327,493,327,549,0.792
1399: 374,415,374,347,512,347,512,415,0.753
1399: 114,68,54,68,54,56,114,56,0.64
1400: 404,304,369,304,369,288,404,288,0.939
1400: 417,232,367,232,367,218,417,218,0.915
1400: 428,238,428,222,460,222,460,238,0.896
1400: 465,310,426,310,426,294,465,294,0.827
1400: 403,267,367,267,367,251,403,251,0.782
1400: 464,274,431,274,431,258,464,258,0.746
1401: 163,114,163,69,347,69,347,114,0.95
1401: 124,281,54,281,54,230,124,230,0.945
1401: 124,127,54,127,54,77,124,77,0.937
1401: 129,214,53,214,53,202,129,202,0.906
1401: 124,63,52,63,52,49,124,49,0.87
1401: 176,265,176,219,348,219,348,265,0.848
1401: 503,126,503,87,563,87,563,126,0.697
1401: 494,290,494,250,561,250,561,290,0.678
1401: 411,294,411,216,553,216,553,294,0.597
1401: 426,129,426,68,545,68,545,129,0.59
1402: 155,121,86,121,86,93,155,93,0.911
1402: 78,185,78,158,133,158,133,185,0.869
1402: 220,209,220,177,267,177,267,209,0.861
1402: 353,327,297,327,297,308,353,308,0.86
1402: 256,72,187,72,187,45,256,45,0.841
1402: 197,190,151,190,151,168,197,168,0.823
1402: 73,293,73,280,133,280,133,293,0.791
1402: 169,73,74,73,74,46,169,46,0.769
1402: 360,391,335,391,335,375,360,375,0.753
1402: 192,210,158,210,158,196,192,196,0.715
1402: 306,356,306,338,349,338,349,356,0.696
1402: 325,389,301,389,301,375,325,375,0.694
1402: 187,258,143,258,143,243,187,243,0.646
1402: 81,203,81,189,131,189,131,203,0.58
1403: 370,161,314,161,314,128,370,128,0.938
1403: 293,166,231,166,231,131,293,131,0.845
1403: 291,204,246,204,246,176,291,176,0.819
1403: 317,110,282,110,282,88,317,88,0.812
1403: 323,50,291,50,291,33,323,33,0.799
1404: 653,299,597,299,597,277,653,277,0.947
1404: 758,287,725,287,725,264,758,264,0.874
1404: 690,388,690,365,737,365,737,388,0.84
1404: 597,396,597,375,675,375,675,396,0.832
1404: 755,343,699,343,699,320,755,320,0.722
1404: 594,348,594,326,653,326,653,348,0.627
1405: 232,322,130,322,130,290,232,290,0.931
1405: 130,241,130,212,229,212,229,241,0.852
1405: 119,159,119,131,228,131,228,159,0.825
1405: 98,85,98,57,252,57,252,85,0.733
1405: 230,187,196,187,196,172,230,172,0.661
1406: 162,75,162,61,190,61,190,75,0.95
1406: 238,40,153,40,153,23,238,23,0.947
1406: 259,38,259,18,315,18,315,38,0.849
1406: 230,87,198,87,198,70,230,70,0.817
1406: 39,39,39,22,126,23,126,39,0.813
1406: 119,89,88,89,88,70,119,70,0.793
1407: 520,409,520,306,719,306,719,409,0.94
1407: 515,188,515,86,719,87,719,188,0.905
1407: 77,379,77,316,171,316,171,379,0.88
1407: 170,604,80,604,80,539,170,539,0.873
1407: 182,166,77,166,77,107,182,107,0.858
1407: 447,581,227,581,227,524,447,524,0.81
1407: 224,372,224,312,451,312,451,372,0.81
1407: 82,301,82,283,172,283,172,301,0.791
1407: 450,155,225,155,225,96,450,96,0.79
1407: 175,85,81,85,81,68,175,68,0.785
1407: 533,619,533,534,726,534,726,619,0.777
1407: 76,521,76,503,178,503,178,521,0.714
1408: 511,328,452,328,452,308,511,308,0.965
1408: 511,195,454,195,454,176,511,176,0.957
1408: 571,212,526,212,526,194,571,194,0.951
1408: 568,345,529,345,529,325,568,325,0.83
1408: 506,260,457,260,457,242,506,242,0.752
1408: 569,278,519,278,519,259,569,259,0.736
1409: 349,480,325,480,325,320,349,320,0.855
1409: 29,341,29,278,121,278,121,341,0.836
1409: 22,252,22,180,124,180,124,252,0.813
1409: 176,300,176,238,274,238,274,300,0.736
1409: 183,374,183,322,273,322,273,374,0.717
1409: 246,192,208,192,208,161,246,161,0.696
1409: 357,487,357,326,381,326,381,487,0.691
1409: 173,275,173,263,275,263,275,275,0.6
1410: 54,219,54,168,111,168,111,219,0.764
1410: 78,459,78,347,263,347,263,459,0.735
1410: 65,414,14,414,14,369,65,369,0.717
1410: 108,378,108,261,282,261,282,378,0.666
1410: 135,280,135,167,291,167,291,280,0.654
1410: 30,315,30,268,85,268,85,315,0.536
1411: 263,137,211,137,211,112,263,112,0.938
1411: 396,139,343,139,343,112,396,112,0.899
1411: 260,81,260,57,346,57,346,81,0.791
1412: 77,202,77,154,177,154,177,202,0.814
1412: 184,234,71,234,71,211,184,211,0.787
1412: 190,286,65,286,65,260,190,260,0.748
1412: 86,145,86,131,160,131,160,145,0.693
1412: 148,18,88,18,88,7,148,7,0.67
1412: 172,115,73,115,73,95,172,95,0.657
1412: 175,78,77,78,77,60,175,60,0.603
1412: 83,56,83,24,154,24,154,56,0.578
1413: 200,163,137,163,137,141,200,141,0.772
1413: 121,256,121,195,316,195,316,256,0.731
1413: 223,296,223,266,278,266,278,296,0.638
1414: 107,151,107,135,141,135,141,151,0.959
1414: 323,136,312,136,312,116,323,116,0.943
1414: 109,176,109,161,139,161,139,176,0.929
1414: 142,123,110,123,110,108,142,108,0.927
1414: 203,131,159,131,159,113,203,113,0.902
1414: 297,135,266,135,266,122,297,122,0.881
1414: 236,171,236,154,300,154,300,171,0.837
1414: 155,156,155,139,201,139,201,156,0.781
1414: 155,184,155,167,200,167,200,184,0.694
1414: 312,103,301,103,301,95,312,95,0.64
1414: 236,153,236,139,278,139,278,153,0.62
1414: 328,173,313,173,313,141,328,141,0.557
1414: 283,155,283,141,328,141,328,155,0.524
1415: 266,164,235,164,235,142,266,142,0.944
1415: 141,63,141,40,182,40,182,63,0.863
1415: 265,77,239,77,239,52,265,52,0.861
1415: 179,108,145,108,145,84,179,84,0.837
1415: 264,119,241,119,241,97,264,97,0.796
1415: 170,211,170,189,258,189,258,211,0.739
1415: 113,211,113,193,160,193,160,211,0.736
1415: 211,150,110,150,110,123,211,123,0.713
1416: 141,88,141,68,187,68,187,88,0.979
1416: 60,87,60,65,110,65,110,87,0.96
1416: 167,48,153,48,153,40,167,40,0.89
1416: 87,136,87,112,125,112,125,136,0.825
1416: 278,187,250,187,250,175,278,175,0.561
1417: 287,77,251,77,251,67,287,67,0.789
1417: 287,112,255,112,255,99,287,99,0.58
1418: 210,72,182,72,182,57,210,57,0.891
1418: 398,31,377,31,377,20,398,20,0.879
1418: 257,74,227,74,227,57,257,57,0.846
1418: 376,122,342,122,342,106,376,106,0.819
1418: 313,175,285,175,285,159,313,159,0.782
1418: 177,113,177,91,260,91,260,113,0.761
1418: 424,72,340,72,340,51,424,51,0.711
1418: 344,211,310,211,310,189,344,189,0.637
1418: 301,245,285,245,285,196,301,196,0.623
1419: 206,294,206,266,267,266,267,294,0.947
1419: 54,18,5,18,5,3,54,3,0.887
1419: 205,231,205,210,267,210,267,231,0.876
1419: 328,252,293,252,293,224,328,224,0.741
1419: 271,354,207,354,207,327,271,327,0.723
1420: 348,215,273,215,273,182,348,182,0.981
1420: 279,147,279,116,352,116,352,147,0.94
1420: 302,91,276,91,276,79,302,79,0.828
1420: 422,157,369,157,369,132,422,132,0.811
1421: 445,201,399,201,399,184,445,184,0.932
1421: 504,199,454,199,454,183,504,183,0.865
1421: 463,165,431,165,431,152,463,152,0.865
1421: 311,169,279,169,279,155,311,155,0.864
1421: 246,205,246,186,350,186,350,205,0.814
1421: 286,225,262,225,262,210,286,210,0.709
1421: 440,220,418,220,418,205,440,205,0.668
1422: 504,85,478,85,478,68,504,68,0.949
1422: 417,122,417,105,454,105,454,122,0.914
1422: 454,165,420,165,420,147,454,147,0.882
1422: 445,87,421,87,421,74,445,74,0.866
1422: 507,171,464,171,464,152,507,152,0.829
1422: 467,127,467,110,506,110,506,127,0.783
1422: 119,386,119,369,153,369,153,386,0.702
1619: 645,202,645,166,734,166,734,202,0.875
1619: 290,196,290,150,426,150,426,196,0.784
1619: 697,332,608,332,608,307,697,307,0.692
1619: 231,336,231,305,343,305,343,336,0.688
1619: 612,223,552,223,552,189,612,189,0.604
1619: 244,209,168,209,168,169,244,169,0.596
1623: 474,105,474,85,555,85,555,105,0.642
1623: 510,57,510,41,611,41,611,57,0.521
1624: 512,266,449,266,449,245,512,245,0.852
1624: 289,302,181,302,181,284,289,284,0.783
1624: 673,97,623,97,623,77,673,77,0.78
1624: 289,271,184,271,184,253,289,253,0.707
1624: 558,118,351,118,351,79,558,79,0.634
1624: 176,241,176,200,393,200,393,241,0.589
1626: 437,976,437,796,1092,796,1092,976,0.707
1626: 182,1333,182,1297,238,1297,238,1333,0.636
1627: 379,809,379,737,722,737,722,809,0.911
1627: 536,852,536,818,729,818,729,852,0.887
1627: 399,729,399,674,699,674,699,729,0.783
1627: 1053,707,1053,648,1429,648,1429,707,0.774
1628: 481,1083,420,1083,420,1043,481,1043,0.785
1628: 580,832,580,512,1034,512,1034,832,0.669
1629: 633,1070,633,637,735,637,735,1070,0.659
1629: 479,1068,479,655,592,655,592,1068,0.586
1629: 629,689,629,322,727,322,727,689,0.568
1631: 801,493,801,447,978,447,978,493,0.852
1631: 221,503,221,461,405,461,405,503,0.837
1631: 418,406,293,406,293,366,418,366,0.817
1631: 849,408,849,362,975,362,975,408,0.719
1631: 816,417,766,417,766,386,816,386,0.557
1631: 202,424,202,386,263,386,263,424,0.55
1633: 924,1030,803,909,893,819,1014,940,0.908
1633: 1207,1373,1207,1110,1385,1110,1385,1373,0.898
1633: 1105,1601,1105,1425,1220,1425,1220,1601,0.877
1633: 1079,1383,1079,1147,1202,1147,1202,1383,0.853
1633: 1000,1601,1000,1430,1108,1430,1108,1601,0.82
1633: 1218,1608,1218,1417,1349,1417,1349,1608,0.815
1633: 1270,908,1157,748,1264,672,1377,833,0.771
1633: 972,1392,972,1169,1092,1169,1092,1392,0.729
1633: 532,800,532,672,909,672,909,800,0.666
1633: 549,555,549,334,845,334,845,555,0.65
1633: 850,1609,850,1446,941,1446,941,1609,0.548
1635: 374,484,374,446,453,446,453,484,0.875
1635: 597,456,597,415,699,415,699,456,0.871
1635: 571,430,483,430,483,390,571,390,0.756
1635: 485,385,485,339,573,339,573,385,0.58
